code,descr,lang_code,is_active,cr_by,cr_dtimes
acknowledgement-order-a-physical-card,Acknowledgement for order a physical card,fra,TRUE,admin,now()
acknowledgement-download-a-personalized-card,Acknowledgement for Download a personalized card,fra,TRUE,admin,now()
acknowledgement-update-demographic-data,Acknowledgement for Update demographic data,fra,TRUE,admin,now()
acknowledgement-verify-email-id-or-phone-number,Acknowledgement for verify email id or phone number,fra,TRUE,admin,now()
acknowledgement-secure-my-id,Acknowledgement for Secure my Id,fra,TRUE,admin,now()
registration-centers-list,List of registration centers,fra,TRUE,admin,now()
service-history-type,Acknwoldegement service history type,fra,TRUE,admin,now()
acknowledgment-authentication-request,Acknowledgment Authentication Request,fra,TRUE,admin,now()
acknowledgment-get-my-id,Acknowledment Get My Id,fra,TRUE,admin,now()
acknowledgment-vid-card-download,Acknowledgment vid card download,fra,TRUE,admin,now()
vid-card-type,Vid Card Type,fra,TRUE,admin,now()
cust-and-down-my-card-request-received-email-subject,Request received email subject to customize and download my card,ara,TRUE,admin,now()
cust-and-down-my-card-success-email-subject,Success email subject to customize and download my card,ara,TRUE,admin,now()
cust-and-down-my-card-failure-email-subject,Failure email subject to customize and download my card,ara,TRUE,admin,now()
cust-and-down-my-card-request-received-email-content,Request received email to customize and download my card,ara,TRUE,admin,now()
cust-and-down-my-card-success-email-content,Success email to customize and download my card,ara,TRUE,admin,now()
cust-and-down-my-card-failure-email-content,Failure email to customize and download my card,ara,TRUE,admin,now()
order-a-physical-card-request-received-email-subject,Request received email subject to order a physical card,ara,TRUE,admin,now()
order-a-physical-card-success-email-subject,Success email subject to order a physical card,ara,TRUE,admin,now()
order-a-physical-card-failure-email-subject,Failure email subject to order a physical card,ara,TRUE,admin,now()
order-a-physical-card-request-received-email-content,Request received email to order a physical card,ara,TRUE,admin,now()
order-a-physical-card-success-email-content,Success email to order a physical card,ara,TRUE,admin,now()
order-a-physical-card-failure-email-content,Failure email to order a physical card,ara,TRUE,admin,now()
share-cred-with-partner-request-received-email-subject,Request received email subject to share my credential with a partner,ara,TRUE,admin,now()
share-cred-with-partner-success-email-subject,Success email subject to share my credential with a partner,ara,TRUE,admin,now()
share-cred-with-partner-failure-email-subject,Failure email subject to share my credential with a partner,ara,TRUE,admin,now()
share-cred-with-partner-request-received-email-content,Request received email to share my credential with a partner,ara,TRUE,admin,now()
share-cred-with-partner-success-email-content,Success email to share my credential with a partner,ara,TRUE,admin,now()
share-cred-with-partner-failure-email-content,Failure email to share my credential with a partner,ara,TRUE,admin,now()
lock-unlock-auth-request-received-email-subject,Request received email subject to lock/unlock authentication,ara,TRUE,admin,now()
lock-unlock-auth-success-email-subject,Success email subject to lock/unlock authentication,ara,TRUE,admin,now()
lock-unlock-auth-failure-email-subject,Failure email subject to lock/unlock authentication,ara,TRUE,admin,now()
lock-unlock-auth-request-received-email-content,Request received email to lock/unlock authentication,ara,TRUE,admin,now()
lock-unlock-auth-success-email-content,Success email to lock/unlock authentication,ara,TRUE,admin,now()
lock-unlock-auth-failure-email-content,Failure email to lock/unlock authentication,ara,TRUE,admin,now()
update-demo-data-request-received-email-subject,Request received email subject to self update demographic data,ara,TRUE,admin,now()
update-demo-data-success-email-subject,Success email subject to self update demographic data,ara,TRUE,admin,now()
update-demo-data-failure-email-subject,Failure email subject to self update demographic data,ara,TRUE,admin,now()
update-demo-data-request-received-email-content,Request received email to self update demographic data,ara,TRUE,admin,now()
update-demo-data-success-email-content,Success email to self update demographic data,ara,TRUE,admin,now()
update-demo-data-failure-email-content,Failure email to self update demographic data,ara,TRUE,admin,now()
gen-or-revoke-vid-request-received-email-subject,Request received email subject to generate or revoke VID,ara,TRUE,admin,now()
gen-or-revoke-vid-success-email-subject,Success email subject to generate or revoke VID,ara,TRUE,admin,now()
gen-or-revoke-vid-failure-email-subject,Failure email subject to generate or revoke VID,ara,TRUE,admin,now()
gen-or-revoke-vid-request-received-email-content,Request received email to generate or revoke VID,ara,TRUE,admin,now()
gen-or-revoke-vid-success-email-content,Success email to generate or revoke VID,ara,TRUE,admin,now()
gen-or-revoke-vid-failure-email-content,Failure email to generate or revoke VID,ara,TRUE,admin,now()
get-my-uin-card-request-received-email-subject,Request received email subject to get my UIN card,ara,TRUE,admin,now()
get-my-uin-card-success-email-subject,Success email subject to get my UIN card,ara,TRUE,admin,now()
get-my-uin-card-failure-email-subject,Failure email subject to get my UIN card,ara,TRUE,admin,now()
get-my-uin-card-request-received-email-content,Request received email to get my UIN card,ara,TRUE,admin,now()
get-my-uin-card-success-email-content,Success email to get my UIN card,ara,TRUE,admin,now()
get-my-uin-card-failure-email-content,Failure email to get my UIN card,ara,TRUE,admin,now()
verify-my-phone-email-request-received-email-subject,Request received email subject to verify my phone and email,ara,TRUE,admin,now()
verify-my-phone-email-success-email-subject,Success email subject to verify my phone and email,ara,TRUE,admin,now()
verify-my-phone-email-failure-email-subject,Failure email subject to verify my phone and email,ara,TRUE,admin,now()
verify-my-phone-email-request-received-email-content,Request received email to verify my phone and email,ara,TRUE,admin,now()
verify-my-phone-email-success-email-content,Success email to verify my phone and email,ara,TRUE,admin,now()
verify-my-phone-email-failure-email-content,Failure email to verify my phone and email,ara,TRUE,admin,now()
cust-and-down-my-card-request-received_SMS,Request received sms to customize and download my card,ara,TRUE,admin,now()
cust-and-down-my-card-success_SMS,Success sms to customize and download my card,ara,TRUE,admin,now()
cust-and-down-my-card-failure_SMS,Failure sms to customize and download my card,ara,TRUE,admin,now()
order-a-physical-card-request-received_SMS,Request received sms to order a physical card,ara,TRUE,admin,now()
order-a-physical-card-success_SMS,Success sms to order a physical card,ara,TRUE,admin,now()
order-a-physical-card-failure_SMS,Failure sms to order a physical card,ara,TRUE,admin,now()
share-cred-with-partner-request-received_SMS,Request received sms to share my credential with a partner,ara,TRUE,admin,now()
share-cred-with-partner-success_SMS,Success sms to share my credential with a partner,ara,TRUE,admin,now()
share-cred-with-partner-failure_SMS,Failure sms to share my credential with a partner,ara,TRUE,admin,now()
lock-unlock-auth-request-received_SMS,Request received sms to lock/unlock authentication,ara,TRUE,admin,now()
lock-unlock-auth-success_SMS,Success sms to lock/unlock authentication,ara,TRUE,admin,now()
lock-unlock-auth-failure_SMS,Failure sms to lock/unlock authentication,ara,TRUE,admin,now()
update-demo-data-request-received_SMS,Request received sms to self update demographic data,ara,TRUE,admin,now()
update-demo-data-success_SMS,Success sms to self update demographic data,ara,TRUE,admin,now()
update-demo-data-failure_SMS,Failure sms to self update demographic data,ara,TRUE,admin,now()
gen-or-revoke-vid-request-received_SMS,Request received sms to generate or revoke VID,ara,TRUE,admin,now()
gen-or-revoke-vid-success_SMS,Success sms to generate or revoke VID,ara,TRUE,admin,now()
gen-or-revoke-vid-failure_SMS,Failure sms to generate or revoke VID,ara,TRUE,admin,now()
get-my-uin-card-request-received_SMS,Request received sms to get my UIN card,ara,TRUE,admin,now()
get-my-uin-card-success_SMS,Success sms to get my UIN card,ara,TRUE,admin,now()
get-my-uin-card-failure_SMS,Failure sms to get my UIN card,ara,TRUE,admin,now()
verify-my-phone-email-request-received_SMS,Request received sms to verify my phone and email,ara,TRUE,admin,now()
verify-my-phone-email-success_SMS,Success sms to verify my phone and email,ara,TRUE,admin,now()
verify-my-phone-email-failure_SMS,Failure sms to verify my phone and email,ara,TRUE,admin,now()
cust-and-down-my-card-positive-purpose,Positive purpose to customize and download my card,ara,TRUE,admin,now()
cust-and-down-my-card-negative-purpose,Negative purpose to customize and download my card,ara,TRUE,admin,now()
order-a-physical-card-positive purpose,Positive purpose to order a physical card,ara,TRUE,admin,now()
order-a-physical-card-negative purpose,Negative purpose to order a physical card,ara,TRUE,admin,now()
share-cred-with-partner-positive-purpose,Positive purpose to share my credential with a partner,ara,TRUE,admin,now()
share-cred-with-partner-negative-purpose,Negative purpose to share my credential with a partner,ara,TRUE,admin,now()
lock-unlock-auth-positive-purpose,Positive purpose to lock/unlock various authentication types,ara,TRUE,admin,now()
lock-unlock-auth-negative-purpose,Negative purpose to lock/unlock various authentication types,ara,TRUE,admin,now()
update-demo-data-positive-purpose,Positive Purpose to self update demographic data,ara,TRUE,admin,now()
update-demo-data-negative-purpose,Negative Purpose to self update demographic data,ara,TRUE,admin,now()
gen-or-revoke-vid-positive-purpose,Positive Purpose to generate or revoke VIDs,ara,TRUE,admin,now()
gen-or-revoke-vid-negative-purpose,Negative Purpose to generate or revoke VIDs,ara,TRUE,admin,now()
get-my-uin-card-positive-purpose,Positive purpose to get my UIN card,ara,TRUE,admin,now()
get-my-uin-card-negative-purpose,Negative purpose to get my UIN card,ara,TRUE,admin,now()
verify-my-phone-email-positive-purpose,Positive purpose to verify my phone number and email ID,ara,TRUE,admin,now()
verify-my-phone-email-negative-purpose,Negative purpose to verify my phone number and email ID,ara,TRUE,admin,now()
cust-and-down-my-card-success-summary,Success summary to customize and download my card,ara,TRUE,admin,now()
order-a-physical-card-success-summary,Success summary to order a physical card,ara,TRUE,admin,now()
share-cred-with-partner-success-summary,Success summary to share my credential with a partner,ara,TRUE,admin,now()
lock-unlock-auth-success-summary,Success summary to lock/unlock various authentication types,ara,TRUE,admin,now()
update-demo-data-success-summary,Success summary to self update demographic data,ara,TRUE,admin,now()
gen-or-revoke-vid-success-summary,Success summary to generate or revoke VIDs,ara,TRUE,admin,now()
get-my-uin-card-success-summary,Success summary to get my UIN card,ara,TRUE,admin,now()
verify-my-phone-email-success-summary,Success summary to verify my phone and email,ara,TRUE,admin,now()
receive-otp-mail-subject,Receiving OTP mail Subject,ara,TRUE,admin,now()
receive-otp-mail-content,Receiving OTP Mail Content,ara,TRUE,admin,now()
receive-otp,Receive OTP,ara,TRUE,admin,now()
vid-card-download-positive-purpose,Vid Card Download Positive Purpose,ara,TRUE,admin,now()
vid-card-download-negative-purpose,Vid Card Download Negative Purpose,ara,TRUE,admin,now()
vid-card-download-positive-summary,Vid Card Download Positive Summary,ara,TRUE,admin,now()
mosip.phone.template.property,Phone,ara,TRUE,admin,now()
mosip.email.template.property,Email,ara,TRUE,admin,now()
vid-card-download-request-received-email-subject,Request received email subject to download my VID card,ara,TRUE,admin,now()
vid-card-download-success-email-subject,Success email subject to download my VID card,ara,TRUE,admin,now()
vid-card-download-failure-email-subject,Failure email subject to download my VID card,ara,TRUE,admin,now()
vid-card-download-request-received-email-content,Request received email to download my VID card,ara,TRUE,admin,now()
vid-card-download-success-email-content,Success email to download my VID card,ara,TRUE,admin,now()
vid-card-download-failure-email-content,Failure email to download my VID card,ara,TRUE,admin,now()
vid-card-download-request-received_SMS,Request received sms to download my VID card,ara,TRUE,admin,now()
vid-card-download-success_SMS,Success sms to download my VID card,ara,TRUE,admin,now()
vid-card-download-failure_SMS,Failure sms to download my VID card,ara,TRUE,admin,now()
mosip.otp-email.template.property,Email otp,ara,TRUE,admin,now()
mosip.otp-phone.template.property,Phone otp,ara,TRUE,admin,now()
mosip.demo.template.property,Demographic,ara,TRUE,admin,now()
mosip.bio-finger.template.property,Finger bio,ara,TRUE,admin,now()
mosip.bio-iris.template.property,Iris bio,ara,TRUE,admin,now()
mosip.bio-face.template.property,Face bio,ara,TRUE,admin,now()
mosip.unlocked.template.property,Unlocked status,ara,TRUE,admin,now()
mosip.locked.template.property,Locked status,ara,TRUE,admin,now()
mosip.event.status.success.template,Success event status,ara,TRUE,admin,now()
mosip.event.status.failed.template,Failed event status,ara,TRUE,admin,now()
mosip.event.status.inprogress.template,In progress event status,ara,TRUE,admin,now()
mosip.ida.auth-request.OTP-REQUEST.Y.descr,OTP Request Success,ara,TRUE,admin,now()
mosip.ida.auth-request.OTP-AUTH.Y.descr,OTP Authentication Success,ara,TRUE,admin,now()
mosip.ida.auth-request.DEMO-AUTH.Y.descr,Demo Authentication Success,ara,TRUE,admin,now()
mosip.ida.auth-request.FINGERPRINT-AUTH.Y.descr,Finger Authentication Success,ara,TRUE,admin,now()
mosip.ida.auth-request.IRIS-AUTH.Y.descr,Iris Authentication Success,ara,TRUE,admin,now()
mosip.ida.auth-request.FACE-AUTH.Y.descr,Face Authentication Success,ara,TRUE,admin,now()
mosip.ida.auth-request.STATIC-PIN-AUTH.Y.descr,Pin Authentication Success,ara,TRUE,admin,now()
mosip.ida.auth-request.STATIC-PIN-STORAGE.Y.descr,Static Pin Store Request Success,ara,TRUE,admin,now()
mosip.ida.auth-request.EKYC-AUTH.Y.descr,EKYC Authentication Request Success,ara,TRUE,admin,now()
mosip.ida.auth-request.KYC-AUTH.Y.descr,KYC Authentication Request Success,ara,TRUE,admin,now()
mosip.ida.auth-request.KYC-EXCHANGE.Y.descr,KYC Exchange Request Success,ara,TRUE,admin,now()
mosip.ida.auth-request.IDENTITY-KEY-BINDING.Y.descr,Identity Key Binding Request Success,ara,TRUE,admin,now()
mosip.ida.auth-request.TOKEN-REQUEST.Y.descr,Token Request Success,ara,TRUE,admin,now()
mosip.ida.auth-request.TOKEN-AUTH.Y.descr,Token based Authentication Success,ara,TRUE,admin,now()
mosip.ida.auth-request.OTP-REQUEST.N.descr,OTP Request Failed,ara,TRUE,admin,now()
mosip.ida.auth-request.OTP-AUTH.N.descr,OTP Authentication Failed,ara,TRUE,admin,now()
mosip.ida.auth-request.DEMO-AUTH.N.descr,Demo Authentication Failed,ara,TRUE,admin,now()
mosip.ida.auth-request.FINGERPRINT-AUTH.N.descr,Finger Authentication Failed,ara,TRUE,admin,now()
mosip.ida.auth-request.IRIS-AUTH.N.descr,Iris Authentication Failed,ara,TRUE,admin,now()
mosip.ida.auth-request.FACE-AUTH.N.descr,Face Authentication Failed,ara,TRUE,admin,now()
mosip.ida.auth-request.STATIC-PIN-AUTH.N.descr,Pin Authentication Failed,ara,TRUE,admin,now()
mosip.ida.auth-request.STATIC-PIN-STORAGE.N.descr,Static Pin Store Request Failed,ara,TRUE,admin,now()
mosip.ida.auth-request.EKYC-AUTH.N.descr,EKYC Authentication Request Failed,ara,TRUE,admin,now()
mosip.ida.auth-request.KYC-AUTH.N.descr,KYC Authentication Request Failed,ara,TRUE,admin,now()
mosip.ida.auth-request.KYC-EXCHANGE.N.descr,KYC Exchange Request Failed,ara,TRUE,admin,now()
mosip.ida.auth-request.IDENTITY-KEY-BINDING.N.descr,Identity Key Binding Request Failed,ara,TRUE,admin,now()
mosip.ida.auth-request.TOKEN-REQUEST.N.descr,Token Request Failed,ara,TRUE,admin,now()
mosip.ida.auth-request.TOKEN-AUTH.N.descr,Token based Authentication Failed,ara,TRUE,admin,now()
mosip.ida.auth-request.UNKNOWN.Y.descr,Unknown Request/Authentication Success,ara,TRUE,admin,now()
mosip.ida.auth-request.UNKNOWN.N.descr,Unknown Request/Authentication Failed,ara,TRUE,admin,now()
mosip.auth-type-code.OTP-REQUEST,OTP Request,ara,TRUE,admin,now()
mosip.auth-type-code.OTP-AUTH,OTP Authentication,ara,TRUE,admin,now()
mosip.auth-type-code.DEMO-AUTH,Demo Authentication,ara,TRUE,admin,now()
mosip.auth-type-code.FINGERPRINT-AUTH,Finger Authentication,ara,TRUE,admin,now()
mosip.auth-type-code.IRIS-AUTH,Iris Authentication,ara,TRUE,admin,now()
mosip.auth-type-code.FACE-AUTH,Face Authentication,ara,TRUE,admin,now()
mosip.auth-type-code.STATIC-PIN-AUTH,Pin Authentication,ara,TRUE,admin,now()
mosip.auth-type-code.STATIC-PIN-STORAGE,Static Pin Store Request,ara,TRUE,admin,now()
mosip.auth-type-code.EKYC-AUTH,EKYC Authentication Request,ara,TRUE,admin,now()
mosip.auth-type-code.KYC-AUTH,KYC Authentication Request,ara,TRUE,admin,now()
mosip.auth-type-code.KYC-EXCHANGE,KYC Exchange Request,ara,TRUE,admin,now()
mosip.auth-type-code.IDENTITY-KEY-BINDING,Identity Key Binding Request,ara,TRUE,admin,now()
mosip.auth-type-code.TOKEN-REQUEST,Token Request,ara,TRUE,admin,now()
mosip.auth-type-code.TOKEN-AUTH,Token based Authentication,ara,TRUE,admin,now()
mosip.auth-type-code.PWD,PWD,ara,TRUE,admin,now()
mosip.auth-type-code.PIN,PIN,ara,TRUE,admin,now()
mosip.auth-type-code.OTP,OTP,ara,TRUE,admin,now()
mosip.template.UNKNOWN,Unknown attribute,ara,TRUE,admin,now()
mosip.event.type.AUTHENTICATION_REQUEST,Authentication Request event type,ara,TRUE,admin,now()
mosip.event.type.SHARE_CRED_WITH_PARTNER,Share Credential With Partner event type,ara,TRUE,admin,now()
mosip.event.type.DOWNLOAD_PERSONALIZED_CARD,Download Personalized Card event type,ara,TRUE,admin,now()
mosip.event.type.ORDER_PHYSICAL_CARD,Order a Physical Card event type,ara,TRUE,admin,now()
mosip.event.type.GET_MY_ID,Get UIN Card event type,ara,TRUE,admin,now()
mosip.event.type.UPDATE_MY_UIN,Update UIN Data event type,ara,TRUE,admin,now()
mosip.event.type.GENERATE_VID,Generate VID event type,ara,TRUE,admin,now()
mosip.event.type.REVOKE_VID,Revoke VID event type,ara,TRUE,admin,now()
mosip.event.type.AUTH_TYPE_LOCK_UNLOCK,Secure My ID event type,ara,TRUE,admin,now()
mosip.event.type.VID_CARD_DOWNLOAD,Download VID Card event type,ara,TRUE,admin,now()
mosip.event.type.SEND_OTP,Send OTP event type,ara,TRUE,admin,now()
mosip.event.type.VALIDATE_OTP,Verify My Phone/Email event type,ara,TRUE,admin,now()
mosip.event.type.DEFAULT,Default event type,ara,TRUE,admin,now()
mosip.service.type.AUTHENTICATION_REQUEST,Authentication Request service type,ara,TRUE,admin,now()
mosip.service.type.SERVICE_REQUEST,Service Request service type,ara,TRUE,admin,now()
mosip.service.type.DATA_UPDATE_REQUEST,Data Update Request service type,ara,TRUE,admin,now()
mosip.service.type.ID_MANAGEMENT_REQUEST,ID Management Request service type,ara,TRUE,admin,now()
mosip.service.type.DATA_SHARE_REQUEST,Data Share Request service type,ara,TRUE,admin,now()
mosip.service.type.ASYNC,Async service type,ara,TRUE,admin,now()
mosip.template.ALL,All attribute,ara,TRUE,admin,now()
acknowledgement-share-cred-with-partner,Acknowledgement for share credential with a partner,ara,TRUE,admin,now()
supporting-docs-list,List of supporting documents,ara,TRUE,admin,now()
acknowledgement-manage-my-vid,Acknowledgement for manage my vid,ara,TRUE,admin,now()
acknowledgement-order-a-physical-card,Acknowledgement for order a physical card,ara,TRUE,admin,now()
acknowledgement-download-a-personalized-card,Acknowledgement for Download a personalized card,ara,TRUE,admin,now()
acknowledgement-update-demographic-data,Acknowledgement for Update demographic data,ara,TRUE,admin,now()
acknowledgement-verify-email-id-or-phone-number,Acknowledgement for verify email id or phone number,ara,TRUE,admin,now()
acknowledgement-secure-my-id,Acknowledgement for Secure my Id,ara,TRUE,admin,now()
registration-centers-list,List of registration centers,ara,TRUE,admin,now()
service-history-type,Acknwoldegement service history type,ara,TRUE,admin,now()
acknowledgment-authentication-request,Acknowledgment Authentication Request,ara,TRUE,admin,now()
acknowledgment-get-my-id,Acknowledment Get My Id,ara,TRUE,admin,now()
acknowledgment-vid-card-download,Acknowledgment vid card download,ara,TRUE,admin,now()
vid-card-type,Vid Card Type,ara,TRUE,admin,now()
cust-and-down-my-card-request-received-email-subject,Request received email subject to customize and download my card,hin,TRUE,admin,now()
cust-and-down-my-card-success-email-subject,Success email subject to customize and download my card,hin,TRUE,admin,now()
cust-and-down-my-card-failure-email-subject,Failure email subject to customize and download my card,hin,TRUE,admin,now()
cust-and-down-my-card-request-received-email-content,Request received email to customize and download my card,hin,TRUE,admin,now()
cust-and-down-my-card-success-email-content,Success email to customize and download my card,hin,TRUE,admin,now()
cust-and-down-my-card-failure-email-content,Failure email to customize and download my card,hin,TRUE,admin,now()
order-a-physical-card-request-received-email-subject,Request received email subject to order a physical card,hin,TRUE,admin,now()
order-a-physical-card-success-email-subject,Success email subject to order a physical card,hin,TRUE,admin,now()
order-a-physical-card-failure-email-subject,Failure email subject to order a physical card,hin,TRUE,admin,now()
order-a-physical-card-request-received-email-content,Request received email to order a physical card,hin,TRUE,admin,now()
order-a-physical-card-success-email-content,Success email to order a physical card,hin,TRUE,admin,now()
order-a-physical-card-failure-email-content,Failure email to order a physical card,hin,TRUE,admin,now()
share-cred-with-partner-request-received-email-subject,Request received email subject to share my credential with a partner,hin,TRUE,admin,now()
share-cred-with-partner-success-email-subject,Success email subject to share my credential with a partner,hin,TRUE,admin,now()
share-cred-with-partner-failure-email-subject,Failure email subject to share my credential with a partner,hin,TRUE,admin,now()
share-cred-with-partner-request-received-email-content,Request received email to share my credential with a partner,hin,TRUE,admin,now()
share-cred-with-partner-success-email-content,Success email to share my credential with a partner,hin,TRUE,admin,now()
share-cred-with-partner-failure-email-content,Failure email to share my credential with a partner,hin,TRUE,admin,now()
lock-unlock-auth-request-received-email-subject,Request received email subject to lock/unlock authentication,hin,TRUE,admin,now()
lock-unlock-auth-success-email-subject,Success email subject to lock/unlock authentication,hin,TRUE,admin,now()
lock-unlock-auth-failure-email-subject,Failure email subject to lock/unlock authentication,hin,TRUE,admin,now()
lock-unlock-auth-request-received-email-content,Request received email to lock/unlock authentication,hin,TRUE,admin,now()
lock-unlock-auth-success-email-content,Success email to lock/unlock authentication,hin,TRUE,admin,now()
lock-unlock-auth-failure-email-content,Failure email to lock/unlock authentication,hin,TRUE,admin,now()
update-demo-data-request-received-email-subject,Request received email subject to self update demographic data,hin,TRUE,admin,now()
update-demo-data-success-email-subject,Success email subject to self update demographic data,hin,TRUE,admin,now()
update-demo-data-failure-email-subject,Failure email subject to self update demographic data,hin,TRUE,admin,now()
update-demo-data-request-received-email-content,Request received email to self update demographic data,hin,TRUE,admin,now()
update-demo-data-success-email-content,Success email to self update demographic data,hin,TRUE,admin,now()
update-demo-data-failure-email-content,Failure email to self update demographic data,hin,TRUE,admin,now()
gen-or-revoke-vid-request-received-email-subject,Request received email subject to generate or revoke VID,hin,TRUE,admin,now()
gen-or-revoke-vid-success-email-subject,Success email subject to generate or revoke VID,hin,TRUE,admin,now()
gen-or-revoke-vid-failure-email-subject,Failure email subject to generate or revoke VID,hin,TRUE,admin,now()
gen-or-revoke-vid-request-received-email-content,Request received email to generate or revoke VID,hin,TRUE,admin,now()
gen-or-revoke-vid-success-email-content,Success email to generate or revoke VID,hin,TRUE,admin,now()
gen-or-revoke-vid-failure-email-content,Failure email to generate or revoke VID,hin,TRUE,admin,now()
get-my-uin-card-request-received-email-subject,Request received email subject to get my UIN card,hin,TRUE,admin,now()
get-my-uin-card-success-email-subject,Success email subject to get my UIN card,hin,TRUE,admin,now()
get-my-uin-card-failure-email-subject,Failure email subject to get my UIN card,hin,TRUE,admin,now()
get-my-uin-card-request-received-email-content,Request received email to get my UIN card,hin,TRUE,admin,now()
get-my-uin-card-success-email-content,Success email to get my UIN card,hin,TRUE,admin,now()
get-my-uin-card-failure-email-content,Failure email to get my UIN card,hin,TRUE,admin,now()
verify-my-phone-email-request-received-email-subject,Request received email subject to verify my phone and email,hin,TRUE,admin,now()
verify-my-phone-email-success-email-subject,Success email subject to verify my phone and email,hin,TRUE,admin,now()
verify-my-phone-email-failure-email-subject,Failure email subject to verify my phone and email,hin,TRUE,admin,now()
verify-my-phone-email-request-received-email-content,Request received email to verify my phone and email,hin,TRUE,admin,now()
verify-my-phone-email-success-email-content,Success email to verify my phone and email,hin,TRUE,admin,now()
verify-my-phone-email-failure-email-content,Failure email to verify my phone and email,hin,TRUE,admin,now()
cust-and-down-my-card-request-received_SMS,Request received sms to customize and download my card,hin,TRUE,admin,now()
cust-and-down-my-card-success_SMS,Success sms to customize and download my card,hin,TRUE,admin,now()
cust-and-down-my-card-failure_SMS,Failure sms to customize and download my card,hin,TRUE,admin,now()
order-a-physical-card-request-received_SMS,Request received sms to order a physical card,hin,TRUE,admin,now()
order-a-physical-card-success_SMS,Success sms to order a physical card,hin,TRUE,admin,now()
order-a-physical-card-failure_SMS,Failure sms to order a physical card,hin,TRUE,admin,now()
share-cred-with-partner-request-received_SMS,Request received sms to share my credential with a partner,hin,TRUE,admin,now()
share-cred-with-partner-success_SMS,Success sms to share my credential with a partner,hin,TRUE,admin,now()
share-cred-with-partner-failure_SMS,Failure sms to share my credential with a partner,hin,TRUE,admin,now()
lock-unlock-auth-request-received_SMS,Request received sms to lock/unlock authentication,hin,TRUE,admin,now()
lock-unlock-auth-success_SMS,Success sms to lock/unlock authentication,hin,TRUE,admin,now()
lock-unlock-auth-failure_SMS,Failure sms to lock/unlock authentication,hin,TRUE,admin,now()
update-demo-data-request-received_SMS,Request received sms to self update demographic data,hin,TRUE,admin,now()
update-demo-data-success_SMS,Success sms to self update demographic data,hin,TRUE,admin,now()
update-demo-data-failure_SMS,Failure sms to self update demographic data,hin,TRUE,admin,now()
gen-or-revoke-vid-request-received_SMS,Request received sms to generate or revoke VID,hin,TRUE,admin,now()
gen-or-revoke-vid-success_SMS,Success sms to generate or revoke VID,hin,TRUE,admin,now()
gen-or-revoke-vid-failure_SMS,Failure sms to generate or revoke VID,hin,TRUE,admin,now()
get-my-uin-card-request-received_SMS,Request received sms to get my UIN card,hin,TRUE,admin,now()
get-my-uin-card-success_SMS,Success sms to get my UIN card,hin,TRUE,admin,now()
get-my-uin-card-failure_SMS,Failure sms to get my UIN card,hin,TRUE,admin,now()
verify-my-phone-email-request-received_SMS,Request received sms to verify my phone and email,hin,TRUE,admin,now()
verify-my-phone-email-success_SMS,Success sms to verify my phone and email,hin,TRUE,admin,now()
verify-my-phone-email-failure_SMS,Failure sms to verify my phone and email,hin,TRUE,admin,now()
cust-and-down-my-card-positive-purpose,Positive purpose to customize and download my card,hin,TRUE,admin,now()
cust-and-down-my-card-negative-purpose,Negative purpose to customize and download my card,hin,TRUE,admin,now()
order-a-physical-card-positive purpose,Positive purpose to order a physical card,hin,TRUE,admin,now()
order-a-physical-card-negative purpose,Negative purpose to order a physical card,hin,TRUE,admin,now()
share-cred-with-partner-positive-purpose,Positive purpose to share my credential with a partner,hin,TRUE,admin,now()
share-cred-with-partner-negative-purpose,Negative purpose to share my credential with a partner,hin,TRUE,admin,now()
lock-unlock-auth-positive-purpose,Positive purpose to lock/unlock various authentication types,hin,TRUE,admin,now()
lock-unlock-auth-negative-purpose,Negative purpose to lock/unlock various authentication types,hin,TRUE,admin,now()
update-demo-data-positive-purpose,Positive Purpose to self update demographic data,hin,TRUE,admin,now()
update-demo-data-negative-purpose,Negative Purpose to self update demographic data,hin,TRUE,admin,now()
gen-or-revoke-vid-positive-purpose,Positive Purpose to generate or revoke VIDs,hin,TRUE,admin,now()
gen-or-revoke-vid-negative-purpose,Negative Purpose to generate or revoke VIDs,hin,TRUE,admin,now()
get-my-uin-card-positive-purpose,Positive purpose to get my UIN card,hin,TRUE,admin,now()
get-my-uin-card-negative-purpose,Negative purpose to get my UIN card,hin,TRUE,admin,now()
verify-my-phone-email-positive-purpose,Positive purpose to verify my phone number and email ID,hin,TRUE,admin,now()
verify-my-phone-email-negative-purpose,Negative purpose to verify my phone number and email ID,hin,TRUE,admin,now()
cust-and-down-my-card-success-summary,Success summary to customize and download my card,hin,TRUE,admin,now()
order-a-physical-card-success-summary,Success summary to order a physical card,hin,TRUE,admin,now()
share-cred-with-partner-success-summary,Success summary to share my credential with a partner,hin,TRUE,admin,now()
lock-unlock-auth-success-summary,Success summary to lock/unlock various authentication types,hin,TRUE,admin,now()
update-demo-data-success-summary,Success summary to self update demographic data,hin,TRUE,admin,now()
gen-or-revoke-vid-success-summary,Success summary to generate or revoke VIDs,hin,TRUE,admin,now()
get-my-uin-card-success-summary,Success summary to get my UIN card,hin,TRUE,admin,now()
verify-my-phone-email-success-summary,Success summary to verify my phone and email,hin,TRUE,admin,now()
receive-otp-mail-subject,Receiving OTP mail Subject,hin,TRUE,admin,now()
receive-otp-mail-content,Receiving OTP Mail Content,hin,TRUE,admin,now()
receive-otp,Receive OTP,hin,TRUE,admin,now()
